book_id	branch_id	no_of_copies
0590431110	3	0
0590431110	4	0
0590431110	5	1
0064470113	1	0
0064470113	2	1
0064470113	3	1
0064470113	4	1
0064470113	5	0
0553571486	1	1
0553571486	2	1
0553571486	3	0
0553571486	4	0
0553571486	5	1
0972044205	1	0
0972044205	2	1
0972044205	3	1
0972044205	4	1
0972044205	5	1
0312963009	1	1
0312963009	2	1
0312963009	3	1
0312963009	4	1
0312963009	5	0
0345430476	1	0
0345430476	2	0
0345430476	3	0
0345430476	4	1
0345430476	5	1
0345435869	1	1
0345435869	2	1
0345435869	3	1
0345435869	4	1
0345435869	5	0
0380728729	1	1
0380728729	2	1
0380728729	3	1
0380728729	4	1
0380728729	5	0
038081840X	1	1
038081840X	2	1
038081840X	3	1
038081840X	4	1
038081840X	5	1
0449912302	1	1
0449912302	2	0
0449912302	3	2
0449912302	4	1
0449912302	5	1
055329198X	1	0
055329198X	2	1
055329198X	3	1
055329198X	4	0
055329198X	5	0
0671018930	1	0
0671018930	2	0
0671018930	3	1
0671018930	4	1
0671018930	5	1
0812541642	1	0
0812541642	2	0
0812541642	3	1
0812541642	4	1
0812541642	5	1
0312988699	1	1
0312988699	2	0
0312988699	3	1
0312988699	4	1
0312988699	5	0
0486282112	1	1
0486282112	2	0
0486282112	3	1
0486282112	4	1
0486282112	5	1
0670815373	1	1
0670815373	2	1
0670815373	3	0
0670815373	4	1
0670815373	5	1
0385313748	1	0
0385313748	2	1
0385313748	3	1
0385313748	4	1
0385313748	5	1
1575843366	1	1
1575843366	2	1
1575843366	3	1
1575843366	4	0
1575843366	5	1
0684193957	1	1
0684193957	2	1
0684193957	3	1
0684193957	4	1
0684193957	5	1
0345371984	1	0
0345371984	2	1
0345371984	3	1
0345371984	4	1
0345371984	5	1
0380730138	1	1
0380730138	2	1
0380730138	3	1
0380730138	4	1
0380730138	5	1
1573228737	1	1
1573228737	2	1
1573228737	3	1
1573228737	4	1
1573228737	5	1
9681500555	1	1
9681500555	2	0
9681500555	3	1
9681500555	4	1
9681500555	5	0
0380711109	1	1
0380711109	2	1
0380711109	3	1
0380711109	4	0
0380711109	5	1
0452283914	1	0
0452283914	2	1
0452283914	3	1
0452283914	4	1
0452283914	5	1
0425120279	1	1
0425120279	2	1
0425120279	3	1
0425120279	4	1
0425120279	5	1
067153484X	1	0
067153484X	2	1
067153484X	3	1
067153484X	4	0
067153484X	5	1
0380728273	1	0
0380728273	2	1
0380728273	3	1
0380728273	4	0
0380728273	5	0
0446606197	1	0
0446606197	2	1
0446606197	3	1
0446606197	4	1
0446606197	5	1
0771076002	1	1
0771076002	2	1
0771076002	3	1
0771076002	4	0
0771076002	5	0
0771088191	1	1
0771088191	2	1
0771088191	3	0
0771088191	4	0
0771088191	5	1
1559703237	1	0
1559703237	2	1
1559703237	3	1
1559703237	4	1
1559703237	5	1
3596214629	1	1
3596214629	2	1
3596214629	3	1
3596214629	4	1
3596214629	5	1
0062770500	1	1
0062770500	2	1
0062770500	3	1
0062770500	4	0
0062770500	5	0
0671847546	1	1
0671847546	2	1
0671847546	3	1
0671847546	4	1
0671847546	5	1
0060188731	1	0
0060188731	2	1
0060188731	3	0
0060188731	4	1
0060188731	5	1
0140374248	1	1
0140374248	2	1
0140374248	3	1
0140374248	4	1
0140374248	5	0
0142001740	1	1
0142001740	2	1
0142001740	3	1
0142001740	4	1
0142001740	5	1
0195086295	1	1
0195086295	2	1
0195086295	3	1
0195086295	4	1
0195086295	5	1
0312995423	1	0
0312995423	2	1
0312995423	3	0
0312995423	4	1
0312995423	5	1
0380704587	1	1
0380704587	2	1
0380704587	3	1
0380704587	4	1
0380704587	5	1
0380815923	1	1
0380815923	2	1
0380815923	3	0
0380815923	4	1
0380815923	5	1
0385416342	1	1
0385416342	2	1
0385416342	3	0
0385416342	4	0
0385416342	5	0
0385418493	1	0
0385418493	2	0
0385418493	3	0
0385418493	4	1
0385418493	5	1
038542471X	1	0
038542471X	2	1
038542471X	3	0
038542471X	4	0
038542471X	5	0
0425098109	1	1
0425098109	2	1
0425098109	3	0
0425098109	4	1
0425098109	5	1
0449005410	1	1
0449005410	2	1
0449005410	3	0
0449005410	4	1
0449005410	5	1
0449202631	1	1
0449202631	2	0
0449202631	3	1
0449202631	4	1
0449202631	5	1
0449207544	1	1
0449207544	2	1
0449207544	3	1
0449207544	4	0
0449207544	5	1
0515128554	1	1
0515128554	2	0
0515128554	3	1
0515128554	4	1
0515128554	5	1
0517577402	1	1
0517577402	2	1
0517577402	3	1
0517577402	4	1
0517577402	5	1
0590450875	1	1
0590450875	2	1
0590450875	3	1
0590450875	4	0
0590450875	5	1
0590481371	1	1
0590481371	2	0
0590481371	3	1
0590481371	4	0
0590481371	5	1
067103619X	1	0
067103619X	2	1
067103619X	3	1
067103619X	4	1
067103619X	5	0
0684177730	1	1
0684177730	2	1
0684177730	3	1
0684177730	4	1
0684177730	5	1
0684180200	1	1
0684180200	2	1
0684180200	3	1
0684180200	4	0
0684180200	5	1
0743411269	1	1
0743411269	2	1
0743411269	3	1
0743411269	4	0
0743411269	5	1
0743470389	1	0
0743470389	2	1
0743470389	3	0
0743470389	4	1
0743470389	5	0
076218857X	1	0
076218857X	2	0
076218857X	3	1
076218857X	4	1
076218857X	5	1
0767905938	1	0
0767905938	2	1
0767905938	3	1
0767905938	4	0
0767905938	5	1
0800706544	1	1
0800706544	2	1
0800706544	3	0
0800706544	4	1
0800706544	5	1
0801096677	1	1
0801096677	2	1
0801096677	3	0
0801096677	4	0
0801096677	5	1
0849953014	1	1
0849953014	2	1
0849953014	3	0
0849953014	4	1
0849953014	5	1
0891091963	1	1
0891091963	2	0
0891091963	3	0
0891091963	4	1
0891091963	5	1
0915811537	1	1
0915811537	2	1
0915811537	3	1
0915811537	4	1
0915811537	5	1
0927545373	1	1
0927545373	2	1
0927545373	3	1
0927545373	4	1
0927545373	5	1
1575024179	1	1
1575024179	2	0
1575024179	3	1
1575024179	4	1
1575024179	5	0
1880185008	1	1
1880185008	2	0
1880185008	3	1
1880185008	4	1
1880185008	5	1
0140345809	1	1
0140345809	2	1
0140345809	3	1
0140345809	4	1
0140345809	5	1
0156528207	1	1
0156528207	2	1
0156528207	3	0
0156528207	4	0
0156528207	5	1
0380012863	1	1
0380012863	2	0
0380012863	3	1
0380012863	4	1
0380012863	5	0
0451154916	1	1
0451154916	2	1
0451154916	3	1
0451154916	4	0
0451154916	5	1
0785815147	1	1
0785815147	2	1
0785815147	3	1
0785815147	4	0
0785815147	5	1
0875421288	1	1
0875421288	2	0
0875421288	3	1
0875421288	4	1
0875421288	5	1
1567184294	1	1
1567184294	2	1
1567184294	3	1
1567184294	4	1
1567184294	5	1
156718796X	1	0
156718796X	2	1
156718796X	3	0
156718796X	4	0
156718796X	5	1
1862047626	1	0
1862047626	2	0
1862047626	3	0
1862047626	4	0
1862047626	5	0
0020437501	1	0
0020437501	2	0
0020437501	3	1
0020437501	4	0
0020437501	5	1
0198320264	1	1
0198320264	2	1
0198320264	3	1
0198320264	4	0
0198320264	5	1
0373196989	1	1
0373196989	2	1
0373196989	3	0
0373196989	4	0
0373196989	5	0
0373245580	1	1
0373245580	2	1
0373245580	3	1
0373245580	4	1
0373245580	5	0
0451527747	1	0
0451527747	2	1
0451527747	3	1
0451527747	4	1
0451527747	5	1
0671867113	1	0
0671867113	2	1
0671867113	3	1
0671867113	4	1
0671867113	5	0
0812504208	1	1
0812504208	2	0
0812504208	3	0
0812504208	4	1
0812504208	5	1
0060173289	1	1
0060173289	2	1
0060173289	3	1
0060173289	4	1
0060173289	5	1
0060973897	1	0
0060973897	2	1
0060973897	3	1
0060973897	4	1
0060973897	5	1
006101351X	1	0
006101351X	2	1
006101351X	3	1
006101351X	4	1
006101351X	5	1
0140104682	1	1
0140104682	2	0
0140104682	3	1
0140104682	4	1
0140104682	5	1
0312143370	1	1
0312143370	2	0
0312143370	3	0
0312143370	4	1
0312143370	5	1
0316666343	1	1
0316666343	2	1
0316666343	3	1
0316666343	4	0
0316666343	5	1
039456894X	1	0
039456894X	2	1
039456894X	3	0
039456894X	4	1
039456894X	5	0
0440224675	1	1
0440224675	2	1
0440224675	3	0
0440224675	4	0
0440224675	5	1
0449002632	1	1
0449002632	2	1
0449002632	3	1
0449002632	4	1
0449002632	5	1
0449213773	1	1
0449213773	2	1
0449213773	3	1
0449213773	4	1
0449213773	5	1
0452279690	1	1
0452279690	2	1
0452279690	3	1
0452279690	4	1
0452279690	5	0
0553569058	1	1
0553569058	2	1
0553569058	3	1
0553569058	4	0
0553569058	5	1
0679427430	1	1
0679427430	2	1
0679427430	3	1
0679427430	4	1
0679427430	5	1
0679725393	1	1
0679725393	2	1
0679725393	3	0
0679725393	4	1
0679725393	5	1
0802114369	1	0
0802114369	2	0
0802114369	3	0
0802114369	4	1
0802114369	5	0
0803233019	1	1
0803233019	2	1
0803233019	3	1
0803233019	4	1
0803233019	5	1
0819154946	1	1
0819154946	2	1
0819154946	3	0
0819154946	4	0
0819154946	5	1
0897322339	1	1
0897322339	2	1
0897322339	3	1
0897322339	4	1
0897322339	5	1
0940322978	1	0
0940322978	2	1
0940322978	3	1
0940322978	4	1
0940322978	5	1
1573225126	1	1
1573225126	2	1
1573225126	3	1
1573225126	4	1
1573225126	5	0
1579651658	1	1
1579651658	2	1
1579651658	3	1
1579651658	4	1
1579651658	5	1
1878424319	1	1
1878424319	2	1
1878424319	3	1
1878424319	4	1
1878424319	5	1
0600586898	1	1
0600586898	2	0
0600586898	3	1
0600586898	4	1
0600586898	5	1
1853260622	1	1
1853260622	2	1
1853260622	3	0
1853260622	4	2
1853260622	5	1
1857938011	1	1
1857938011	2	1
1857938011	3	1
1857938011	4	1
1857938011	5	0
0060804157	1	0
0060804157	2	1
0060804157	3	0
0060804157	4	0
0060804157	5	1
0140382658	1	0
0140382658	2	1
0140382658	3	1
0140382658	4	1
0140382658	5	1
0152012966	1	1
0152012966	2	0
0152012966	3	1
0152012966	4	1
0152012966	5	0
0312283784	1	1
0312283784	2	0
0312283784	3	1
0312283784	4	1
0312283784	5	1
0345297709	1	1
0345297709	2	1
0345297709	3	1
0345297709	4	1
0345297709	5	0
0345313097	1	1
0345313097	2	2
0345313097	3	1
0345313097	4	1
0345313097	5	1
0345335465	1	1
0345335465	2	0
0345335465	3	1
0345335465	4	0
0345335465	5	1
0345416848	1	1
0345416848	2	1
0345416848	3	1
0345416848	4	0
0345416848	5	1
0385333404	1	1
0385333404	2	0
0385333404	3	1
0385333404	4	0
0385333404	5	0
044021145X	1	1
044021145X	2	1
044021145X	3	1
044021145X	4	1
044021145X	5	0
0449212084	1	1
0449212084	2	0
0449212084	3	0
0449212084	4	1
0449212084	5	1
0553582682	1	0
0553582682	2	0
0553582682	3	1
0553582682	4	0
0553582682	5	1
0590947257	1	1
0590947257	2	1
0590947257	3	1
0590947257	4	1
0590947257	5	1
074345829X	1	1
074345829X	2	1
074345829X	3	1
074345829X	4	1
074345829X	5	0
0786913878	1	1
0786913878	2	0
0786913878	3	0
0786913878	4	1
0786913878	5	1
0801491827	1	0
0801491827	2	1
0801491827	3	1
0801491827	4	1
0801491827	5	0
0816729913	1	1
0816729913	2	1
0816729913	3	1
0816729913	4	0
0816729913	5	0
0843136685	1	0
0843136685	2	0
0843136685	3	1
0843136685	4	0
0843136685	5	1
0866119531	1	1
0866119531	2	1
0866119531	3	1
0866119531	4	1
0866119531	5	1
0866119566	1	0
0866119566	2	0
0866119566	3	1
0866119566	4	1
0866119566	5	1
0870441663	1	0
0870441663	2	1
0870441663	3	1
0870441663	4	1
0870441663	5	0
1561561428	1	0
1561561428	2	0
1561561428	3	0
1561561428	4	1
1561561428	5	0
0553210092	1	0
0553210092	2	1
0553210092	3	0
0553210092	4	1
0553210092	5	0
0553258524	1	1
0553258524	2	1
0553258524	3	1
0553258524	4	0
0553258524	5	0
0688163726	1	1
0688163726	2	0
0688163726	3	0
0688163726	4	0
0688163726	5	1
1569471096	1	1
1569471096	2	1
1569471096	3	0
1569471096	4	1
1569471096	5	1
055358099X	1	1
055358099X	2	1
055358099X	3	1
055358099X	4	1
055358099X	5	1
0316168815	1	1
0316168815	2	1
0316168815	3	1
0316168815	4	0
0316168815	5	0
014023828X	1	1
014023828X	2	0
014023828X	3	0
014023828X	4	1
014023828X	5	1
0316314927	1	1
0316314927	2	1
0316314927	3	1
0316314927	4	1
0316314927	5	1
0345424719	1	1
0345424719	2	1
0345424719	3	1
0345424719	4	0
0345424719	5	0
0375414746	1	1
0375414746	2	1
0375414746	3	1
0375414746	4	1
0375414746	5	1
0375726403	1	1
0375726403	2	1
0375726403	3	0
0375726403	4	0
0375726403	5	1
0385503857	1	0
0385503857	2	1
0385503857	3	1
0385503857	4	0
0385503857	5	1
0425156842	1	0
0425156842	2	1
0425156842	3	1
0425156842	4	1
0425156842	5	1
0440226104	1	0
0440226104	2	0
0440226104	3	0
0440226104	4	1
0440226104	5	1
0452277337	1	1
0452277337	2	0
0452277337	3	1
0452277337	4	0
0452277337	5	0
0553802488	1	1
0553802488	2	1
0553802488	3	1
0553802488	4	1
0553802488	5	1
0671021001	1	1
0671021001	2	0
0671021001	3	1
0671021001	4	1
0671021001	5	1
0767903579	1	1
0767903579	2	1
0767903579	3	1
0767903579	4	1
0767903579	5	1
0805063897	1	1
0805063897	2	0
0805063897	3	1
0805063897	4	0
0805063897	5	0
0679777431	1	1
0679777431	2	1
0679777431	3	1
0679777431	4	0
0679777431	5	1
0553285343	1	1
0553285343	2	1
0553285343	3	2
0553285343	4	1
0553285343	5	1
0486285529	1	1
0486285529	2	1
0486285529	3	0
0486285529	4	0
0486285529	5	1
0671002481	1	1
0671002481	2	1
0671002481	3	1
0671002481	4	1
0671002481	5	1
0812523385	1	1
0812523385	2	0
0812523385	3	1
0812523385	4	1
0812523385	5	1
0895774666	1	1
0895774666	2	1
0895774666	3	1
0895774666	4	0
0895774666	5	1
0020199090	1	1
0020199090	2	1
0020199090	3	0
0020199090	4	0
0020199090	5	1
0385495145	1	0
0385495145	2	1
0385495145	3	0
0385495145	4	1
0385495145	5	1
0679733825	1	1
0679733825	2	0
0679733825	3	1
0679733825	4	1
0679733825	5	1
0842329129	1	1
0842329129	2	1
0842329129	3	1
0842329129	4	1
0842329129	5	1
0345451260	1	1
0345451260	2	1
0345451260	3	1
0345451260	4	0
0345451260	5	0
0740700235	1	0
0740700235	2	0
0740700235	3	1
0740700235	4	1
0740700235	5	1
0380973545	1	0
0380973545	2	1
0380973545	3	1
0380973545	4	1
0380973545	5	1
0393321576	1	1
0393321576	2	0
0393321576	3	1
0393321576	4	1
0393321576	5	1
0743424425	1	0
0743424425	2	1
0743424425	3	1
0743424425	4	1
0743424425	5	1
0786868015	1	1
0786868015	2	1
0786868015	3	0
0786868015	4	1
0786868015	5	0
0446610178	1	0
0446610178	2	1
0446610178	3	0
0446610178	4	1
0446610178	5	1
0684854953	1	1
0684854953	2	1
0684854953	3	1
0684854953	4	1
0684854953	5	1
0743229878	1	0
0743229878	2	1
0743229878	3	1
0743229878	4	1
0743229878	5	1
0380617625	1	1
0380617625	2	1
0380617625	3	1
0380617625	4	0
0380617625	5	0
0380732335	1	1
0380732335	2	1
0380732335	3	1
0380732335	4	1
0380732335	5	1
0385337132	1	1
0385337132	2	1
0385337132	3	0
0385337132	4	1
0385337132	5	0
0440235057	1	1
0440235057	2	1
0440235057	3	1
0440235057	4	1
0440235057	5	1
0445402040	1	0
0445402040	2	1
0445402040	3	0
0445402040	4	0
0445402040	5	1
0618119760	1	1
0618119760	2	1
0618119760	3	0
0618119760	4	1
0618119760	5	0
0871138646	1	1
0871138646	2	1
0871138646	3	0
0871138646	4	1
0871138646	5	1
0026329859	1	0
0026329859	2	1
0026329859	3	0
0026329859	4	1
0026329859	5	1
0060621257	1	1
0060621257	2	1
0060621257	3	1
0060621257	4	1
0060621257	5	1
0060915544	1	1
0060915544	2	1
0060915544	3	1
0060915544	4	0
0060915544	5	1
0060917016	1	1
0060917016	2	1
0060917016	3	1
0060917016	4	1
0060917016	5	1
0060925000	1	1
0060925000	2	1
0060925000	3	1
0060925000	4	1
0060925000	5	0
0060932759	1	1
0060932759	2	1
0060932759	3	1
0060932759	4	0
0060932759	5	1
0061000280	1	1
0061000280	2	0
0061000280	3	0
0061000280	4	1
0061000280	5	0
0192815318	1	1
0192815318	2	1
0192815318	3	0
0192815318	4	1
0192815318	5	0
0312195516	1	1
0312195516	2	1
0312195516	3	1
0312195516	4	0
0312195516	5	1
0380792664	1	1
0380792664	2	1
0380792664	3	1
0380792664	4	1
0380792664	5	1
0393048977	1	1
0393048977	2	1
0393048977	3	0
0393048977	4	1
0393048977	5	1
0399137807	1	1
0399137807	2	1
0399137807	3	1
0399137807	4	1
0399137807	5	1
039914739X	1	1
039914739X	2	1
039914739X	3	1
039914739X	4	1
039914739X	5	1
0451203046	1	1
0451203046	2	1
0451203046	3	1
0451203046	4	1
0451203046	5	1
0451410556	1	1
0451410556	2	1
0451410556	3	1
0451410556	4	0
0451410556	5	1
0451523318	1	1
0451523318	2	0
0451523318	3	1
0451523318	4	1
0451523318	5	1
0486281965	1	1
0486281965	2	1
0486281965	3	1
0486281965	4	1
0486281965	5	1
0486292940	1	0
0486292940	2	1
0486292940	3	1
0486292940	4	1
0486292940	5	0
051762639X	1	1
051762639X	2	1
051762639X	3	0
051762639X	4	0
051762639X	5	1
0684824442	1	1
0684824442	2	1
0684824442	3	1
0684824442	4	0
0684824442	5	1
0743458303	1	1
0743458303	2	1
0743458303	3	1
0743458303	4	1
0743458303	5	0
081296666X	1	0
081296666X	2	1
081296666X	3	1
081296666X	4	0
081296666X	5	1
0819215635	1	0
0819215635	2	1
0819215635	3	1
0819215635	4	1
0819215635	5	1
0880011025	1	1
0880011025	2	1
0880011025	3	0
0880011025	4	1
0880011025	5	1
1561011525	1	1
1561011525	2	0
1561011525	3	0
1561011525	4	0
1561011525	5	1
1877727083	1	1
1877727083	2	1
1877727083	3	0
1877727083	4	0
1877727083	5	1
0486206173	1	1
0486206173	2	0
0486206173	3	1
0486206173	4	1
0486206173	5	1
0312278586	1	1
0312278586	2	1
0312278586	3	1
0312278586	4	1
0312278586	5	1
0140370900	1	1
0140370900	2	1
0140370900	3	1
0140370900	4	0
0140370900	5	1
0674511255	1	1
0674511255	2	1
0674511255	3	0
0674511255	4	1
0674511255	5	1
0030096189	1	0
0030096189	2	0
0030096189	3	1
0030096189	4	1
0030096189	5	1
0312965745	1	1
0312965745	2	0
0312965745	3	0
0312965745	4	1
0312965745	5	0
0345374657	1	0
0345374657	2	1
0345374657	3	1
0345374657	4	0
0345374657	5	1
0395710901	1	1
0395710901	2	1
0395710901	3	1
0395710901	4	0
0395710901	5	0
080521061X	1	1
080521061X	2	1
080521061X	3	1
080521061X	4	0
080521061X	5	1
0823032612	1	1
0823032612	2	1
0823032612	3	1
0823032612	4	1
0823032612	5	1
0679310002	1	1
0679310002	2	0
0679310002	3	1
0679310002	4	1
0679310002	5	1
0312288115	1	1
0312288115	2	1
0312288115	3	1
0312288115	4	1
0312288115	5	0
0316171107	1	1
0316171107	2	1
0316171107	3	0
0316171107	4	1
0316171107	5	1
0380710218	1	1
0380710218	2	0
0380710218	3	0
0380710218	4	1
0380710218	5	1
0515118656	1	1
0515118656	2	1
0515118656	3	1
0515118656	4	1
0515118656	5	1
0553289063	1	1
0553289063	2	1
0553289063	3	1
0553289063	4	1
0553289063	5	1
0671000306	1	1
0671000306	2	1
0671000306	3	1
0671000306	4	1
0671000306	5	0
0671673688	1	1
0671673688	2	1
0671673688	3	1
0671673688	4	0
0671673688	5	1
1561672033	1	1
1561672033	2	1
1561672033	3	1
1561672033	4	1
1561672033	5	0
0425178242	1	0
0425178242	2	1
0425178242	3	2
0425178242	4	1
0425178242	5	1
0618173870	1	1
0618173870	2	1
0618173870	3	1
0618173870	4	1
0618173870	5	1
0156027321	1	1
0156027321	2	1
0156027321	3	1
0156027321	4	1
0156027321	5	1
0375403582	1	1
0375403582	2	1
0375403582	3	1
0375403582	4	0
0375403582	5	1
0385721420	1	1
0385721420	2	0
0385721420	3	1
0385721420	4	0
0385721420	5	1
0451202341	1	1
0451202341	2	1
0451202341	3	0
0451202341	4	0
0451202341	5	1
0743418190	1	1
0743418190	2	1
0743418190	3	0
0743418190	4	0
0743418190	5	1
0385335407	1	0
0385335407	2	1
0385335407	3	0
0385335407	4	1
0385335407	5	1
0965746828	1	1
0965746828	2	1
0965746828	3	1
0965746828	4	1
0965746828	5	1
0060923245	1	1
0060923245	2	1
0060923245	3	1
0060923245	4	0
0060923245	5	1
0486272664	1	1
0486272664	2	1
0486272664	3	1
0486272664	4	1
0486272664	5	1
0786015276	1	1
0786015276	2	1
0786015276	3	0
0786015276	4	1
0786015276	5	1
0060913509	1	1
0060913509	2	1
0060913509	3	1
0060913509	4	1
0060913509	5	1
0553272837	1	1
0553272837	2	1
0553272837	3	1
0553272837	4	0
0553272837	5	1
0440225078	1	1
0440225078	2	1
0440225078	3	0
0440225078	4	1
0440225078	5	1
0312145543	1	0
0312145543	2	1
0312145543	3	1
0312145543	4	1
0312145543	5	1
0425181111	1	0
0425181111	2	1
0425181111	3	1
0425181111	4	1
0425181111	5	1
0380732688	1	0
0380732688	2	1
0380732688	3	1
0380732688	4	1
0380732688	5	1
0140286276	1	1
0140286276	2	0
0140286276	3	1
0140286276	4	1
0140286276	5	1
0373484100	1	1
0373484100	2	0
0373484100	3	1
0373484100	4	1
0373484100	5	0
0449907481	1	0
0449907481	2	0
0449907481	3	0
0449907481	4	1
0449907481	5	1
0553107305	1	1
0553107305	2	1
0553107305	3	0
0553107305	4	1
0553107305	5	1
080213825X	1	1
080213825X	2	1
080213825X	3	1
080213825X	4	1
080213825X	5	0
0515127833	1	1
0515127833	2	0
0515127833	3	1
0515127833	4	1
0515127833	5	1
0345441133	1	0
0345441133	2	1
0345441133	3	1
0345441133	4	0
0345441133	5	0
0515134279	1	1
0515134279	2	0
0515134279	3	1
0515134279	4	0
0515134279	5	1
0945586051	1	0
0945586051	2	0
0945586051	3	1
0945586051	4	1
0945586051	5	1
0385490992	1	0
0385490992	2	1
0385490992	3	0
0385490992	4	1
0385490992	5	1
0385424728	1	0
0385424728	2	1
0385424728	3	1
0385424728	4	1
0385424728	5	0
0312980388	1	1
0312980388	2	1
0312980388	3	1
0312980388	4	1
0312980388	5	1
0590419625	1	1
0590419625	2	0
0590419625	3	0
0590419625	4	1
0590419625	5	1
0385472951	1	1
